patient_index,mean_pairwise_cosine,pair_cosines
4039,0.99995404,"{""0-1"": 0.9999540448188782}"
4040,-0.02496004,"{""0-1"": -0.02496003732085228}"
4041,0.23190480,"{""0-1"": 0.2319048047065735}"
4042,0.15923953,"{""0-1"": 0.1592395305633545}"
4043,0.16531484,"{""0-1"": 0.16531483829021454}"
4044,0.99992716,"{""0-1"": 0.9999271631240845}"
4045,0.27385706,"{""0-1"": 0.273857057094574}"
4046,0.75724620,"{""0-1"": 0.757246196269989}"
4047,0.30930355,"{""0-1"": 0.30930355191230774}"
4048,0.04107694,"{""0-1"": 0.041076939553022385}"
4049,-0.05328369,"{""0-1"": -0.05328369140625}"
4050,0.42030555,"{""0-1"": 0.4203055500984192}"
4051,0.53424489,"{""0-1"": 0.5342448949813843}"
4052,0.00000000,{}
4053,0.27569976,"{""0-1"": 0.27569976449012756}"
4054,0.28305662,"{""0-1"": 0.2830566167831421}"
4055,0.54403806,"{""0-1"": 0.5440380573272705}"
4056,0.00000000,{}
4057,-0.00503403,"{""0-1"": -0.0050340257585048676}"
4058,0.09588391,"{""0-1"": 0.09588390588760376}"
4059,0.07504025,"{""0-1"": 0.07504025101661682}"
4060,0.99995637,"{""0-1"": 0.9999563694000244}"
4061,0.43097088,"{""0-1"": 0.4309708774089813}"
4062,0.74132025,"{""0-1"": 0.7413202524185181}"
4063,0.05279681,"{""0-1"": 0.05279681086540222}"
4064,0.00000000,{}
4065,0.40667424,"{""0-1"": 0.40667423605918884}"
4066,0.17922132,"{""0-1"": 0.17922131717205048}"
4067,0.19870953,"{""0-1"": 0.19870953261852264}"
4068,0.20265990,"{""0-1"": 0.20265990495681763}"
4069,0.00000000,{}
4070,0.11599285,"{""0-1"": 0.11599285155534744}"
4071,0.99999970,"{""0-1"": 0.9999997019767761}"
4072,0.99998510,"{""0-1"": 0.9999850988388062}"
4073,-0.03025523,"{""0-1"": -0.030255232006311417}"
4074,-0.13321911,"{""0-1"": -0.13321910798549652}"
4075,0.09491820,"{""0-1"": 0.09491819888353348}"
4076,0.06443204,"{""0-1"": 0.0644320398569107}"
4077,0.40696642,"{""0-1"": 0.4069664180278778}"
4078,0.99999726,"{""0-1"": 0.9999972581863403}"
4079,0.17098559,"{""0-1"": 0.17098559439182281}"
4080,0.16755427,"{""0-1"": 0.16755427420139313}"
4081,-0.02339679,"{""0-1"": -0.023396793752908707}"
4082,0.20334485,"{""0-1"": 0.20334485173225403}"
4083,0.06988650,"{""0-1"": 0.06988649815320969}"
4084,0.04778332,"{""0-1"": 0.04778331518173218}"
4085,0.99918807,"{""0-1"": 0.9991880655288696}"
4086,0.20389692,"{""0-1"": 0.2038969248533249}"
4087,-0.02896547,"{""0-1"": -0.028965473175048828}"
4088,0.92853707,"{""0-1"": 0.9285370707511902}"
4089,0.99999285,"{""0-1"": 0.999992847442627}"
4090,0.52538514,"{""0-1"": 0.5253851413726807}"
4091,0.99829698,"{""0-1"": 0.9982969760894775}"
4092,-0.00984996,"{""0-1"": -0.00984995998442173}"
4093,0.66012800,"{""0-1"": 0.6601279973983765}"
4094,0.15096018,"{""0-1"": 0.15096017718315125}"
4095,0.65658289,"{""0-1"": 0.6565828919410706}"
4096,0.54558742,"{""0-1"": 0.545587420463562}"
4097,0.07464834,"{""0-1"": 0.07464834302663803}"
4098,0.11345260,"{""0-1"": 0.11345259845256805}"
4099,0.19203198,"{""0-1"": 0.19203197956085205}"
4100,-0.02912548,"{""0-1"": -0.029125476256012917}"
4102,0.16674183,"{""0-1"": 0.16674183309078217}"
4103,0.23169221,"{""0-1"": 0.23169220983982086}"
4104,0.00000000,{}
4105,0.07720755,"{""0-1"": 0.077207550406456}"
4106,0.00000000,{}
4107,0.26259479,"{""0-1"": 0.2625947892665863}"
4108,-0.12022892,"{""0-1"": -0.12022891640663147}"
4109,0.03533643,"{""0-1"": 0.03533642739057541}"
4110,0.01207898,"{""0-1"": 0.012078977189958096}"
4111,0.00000000,{}
4112,-0.07424822,"{""0-1"": -0.07424821704626083}"
4113,0.08075809,"{""0-1"": 0.08075809478759766}"
4114,0.45983690,"{""0-1"": 0.4598369002342224}"
4115,0.61824739,"{""0-1"": 0.618247389793396}"
4116,-0.06136596,"{""0-1"": -0.06136596202850342}"
4117,-0.07520720,"{""0-1"": -0.07520720362663269}"
4118,0.33532420,"{""0-1"": 0.3353241980075836}"
4119,0.99874252,"{""0-1"": 0.9987425208091736}"
4120,0.17589872,"{""0-1"": 0.1758987158536911}"
4121,-0.01647510,"{""0-1"": -0.016475100070238113}"
4122,0.59096026,"{""0-1"": 0.5909602642059326}"
4123,0.20389692,"{""0-1"": 0.2038969248533249}"
4124,0.18277359,"{""0-1"": 0.18277359008789062}"
4125,0.09482674,"{""0-1"": 0.09482674300670624}"
4126,0.12670392,"{""0-1"": 0.1267039179801941}"
4127,0.43787354,"{""0-1"": 0.4378735423088074}"
4128,-0.03922473,"{""0-1"": -0.03922473266720772}"
4129,0.01829937,"{""0-1"": 0.018299371004104614}"
4130,-0.03347048,"{""0-1"": -0.033470477908849716}"
4131,-0.04293486,"{""0-1"": -0.04293486103415489}"
4132,0.02079845,"{""0-1"": 0.020798446610569954}"
4133,0.99974680,"{""0-1"": 0.9997467994689941}"
4134,0.00000000,{}
4135,0.00000000,{}
4136,0.99999863,"{""0-1"": 0.9999986290931702}"
4137,0.28909767,"{""0-1"": 0.2890976667404175}"
4138,0.20236024,"{""0-1"": 0.20236024260520935}"
4139,0.07006527,"{""0-1"": 0.07006527483463287}"
4140,0.00000000,{}
4141,0.13805725,"{""0-1"": 0.13805724680423737}"
4142,0.47252855,"{""0-1"": 0.4725285470485687}"
4143,0.01662134,"{""0-1"": 0.016621340066194534}"
4144,0.55210584,"{""0-1"": 0.5521058440208435}"
4145,0.15671258,"{""0-1"": 0.1567125767469406}"
4146,0.19122101,"{""0-1"": 0.19122101366519928}"
4147,0.00000000,{}
4148,0.16553834,"{""0-1"": 0.16553834080696106}"
4149,0.15671258,"{""0-1"": 0.1567125767469406}"
4150,0.05622603,"{""0-1"": 0.05622602999210358}"
4151,0.02968614,"{""0-1"": 0.029686138033866882}"
4152,0.00000000,{}
4153,0.00258546,"{""0-1"": 0.002585459966212511}"
4154,0.03526183,"{""0-1"": 0.03526183217763901}"
4155,0.25957650,"{""0-1"": 0.2595764994621277}"
4156,0.56916940,"{""0-1"": 0.5691694021224976}"
4157,0.38920382,"{""0-1"": 0.389203816652298}"
4158,-0.10210212,"{""0-1"": -0.1021021232008934}"
4159,0.19343528,"{""0-1"": 0.19343528151512146}"
4160,0.57260990,"{""0-1"": 0.5726099014282227}"
4161,0.01679909,"{""0-1"": 0.016799094155430794}"
4162,0.15871221,"{""0-1"": 0.1587122082710266}"
4163,0.37685680,"{""0-1"": 0.37685680389404297}"
4164,-0.01490626,"{""0-1"": -0.014906256459653378}"
4165,0.37962219,"{""0-1"": 0.3796221911907196}"
4166,0.02079845,"{""0-1"": 0.020798446610569954}"
4167,0.08149966,"{""0-1"": 0.08149965852499008}"
4168,0.08848001,"{""0-1"": 0.08848001062870026}"
4169,0.06970344,"{""0-1"": 0.06970344483852386}"
4170,0.06472220,"{""0-1"": 0.0647222027182579}"
4171,0.03297447,"{""0-1"": 0.032974474132061005}"
4172,-0.03742738,"{""0-1"": -0.037427376955747604}"
4173,0.14976537,"{""0-1"": 0.14976537227630615}"
4174,0.15641716,"{""0-1"": 0.15641716122627258}"
4175,0.99874252,"{""0-1"": 0.9987425208091736}"
4176,0.04577449,"{""0-1"": 0.045774493366479874}"
4177,1.00000000,"{""0-1"": 1.0}"
4178,0.03350342,"{""0-1"": 0.033503420650959015}"
4179,0.23495132,"{""0-1"": 0.23495131731033325}"
4180,0.00495923,"{""0-1"": 0.004959233105182648}"
4181,0.11142222,"{""0-1"": 0.11142221838235855}"
4182,0.22241828,"{""0-1"": 0.22241827845573425}"
4183,-0.09461242,"{""0-1"": -0.09461241960525513}"
4184,0.99999928,"{""0-1"": 0.9999992847442627}"
4185,0.00000000,{}
4186,0.04293929,"{""0-1"": 0.042939286679029465}"
4187,0.00393119,"{""0-1"": 0.003931188955903053}"
4188,0.99999392,"{""0-1"": 0.9999939203262329}"
4189,0.00953569,"{""0-1"": 0.009535692632198334}"
4190,0.99998432,"{""0-1"": 0.9999843239784241}"
4191,0.01384277,"{""0-1"": 0.013842766173183918}"
4192,-0.05741444,"{""0-1"": -0.05741444230079651}"
4193,0.32046625,"{""0-1"": 0.3204662501811981}"
4194,0.26116624,"{""0-1"": 0.2611662447452545}"
4195,-0.05011953,"{""0-1"": -0.05011953040957451}"
4196,-0.02034314,"{""0-1"": -0.02034313604235649}"
4197,0.59013861,"{""0-1"": 0.5901386141777039}"
4198,0.27442169,"{""0-1"": 0.27442169189453125}"
4199,-0.04312688,"{""0-1"": -0.04312688112258911}"
4200,0.46173230,"{""0-1"": 0.46173229813575745}"
4201,0.04577449,"{""0-1"": 0.045774493366479874}"
4202,0.57310176,"{""0-1"": 0.5731017589569092}"
4203,0.18778807,"{""0-1"": 0.18778806924819946}"
4204,0.51950175,"{""0-1"": 0.5195017457008362}"
4205,0.21627159,"{""0-1"": 0.21627159416675568}"
4206,-0.10311070,"{""0-1"": -0.10311070084571838}"
4207,0.00000000,{}
4208,0.33963326,"{""0-1"": 0.3396332561969757}"
4209,-0.10145144,"{""0-1"": -0.10145144164562225}"
4210,0.56457001,"{""0-1"": 0.5645700097084045}"
4211,-0.04906910,"{""0-1"": -0.04906909912824631}"
4212,0.00000000,{}
4213,0.48379725,"{""0-1"": 0.48379725217819214}"
4214,0.19702879,"{""0-1"": 0.19702878594398499}"
4215,-0.00453447,"{""0-1"": -0.004534468986093998}"
4216,-0.10884469,"{""0-1"": -0.10884469002485275}"
4217,0.84280622,"{""0-1"": 0.8428062200546265}"
4218,0.03441681,"{""0-1"": 0.0344168059527874}"
4219,0.17829821,"{""0-1"": 0.1782982051372528}"
4220,0.20389692,"{""0-1"": 0.2038969248533249}"
4221,0.41550484,"{""0-1"": 0.4155048429965973}"
4222,0.00000000,{}
4223,-0.02981312,"{""0-1"": -0.029813116416335106}"
4224,0.84439427,"{""0-1"": 0.8443942666053772}"
4225,0.03001603,"{""0-1"": 0.030016034841537476}"
4226,0.51085550,"{""0-1"": 0.510855495929718}"
4227,0.18576147,"{""0-1"": 0.1857614666223526}"
4228,0.66827619,"{""0-1"": 0.6682761907577515}"
4229,0.36416113,"{""0-1"": 0.3641611337661743}"
4230,0.05112927,"{""0-1"": 0.05112927034497261}"
4231,0.24877214,"{""0-1"": 0.24877214431762695}"
4232,0.64907712,"{""0-1"": 0.6490771174430847}"
4233,0.13508864,"{""0-1"": 0.13508863747119904}"
4234,0.41711602,"{""0-1"": 0.4171160161495209}"
4235,0.00219543,"{""0-1"": 0.0021954276598989964}"
4236,0.99918807,"{""0-1"": 0.9991880655288696}"
4237,0.00070217,"{""0-1"": 0.0007021655328571796}"
4238,0.30549598,"{""0-1"": 0.3054959774017334}"
4239,0.05514371,"{""0-1"": 0.05514371395111084}"
4240,0.99999475,"{""0-1"": 0.9999947547912598}"
4241,0.29274383,"{""0-1"": 0.29274383187294006}"
4242,0.55210584,"{""0-1"": 0.5521058440208435}"
4243,0.11142222,"{""0-1"": 0.11142221838235855}"
4244,0.22437002,"{""0-1"": 0.22437001764774323}"
4245,0.12069771,"{""0-1"": 0.12069771438837051}"
4246,-0.08515066,"{""0-1"": -0.08515065908432007}"
4247,0.00000000,{}
4248,0.99999279,"{""0-1"": 0.9999927878379822}"
4249,0.45864093,"{""0-1"": 0.4586409330368042}"
4250,0.02997056,"{""0-1"": 0.02997056394815445}"
4251,0.47366193,"{""0-1"": 0.4736619293689728}"
4252,0.00000000,{}
4253,0.12064151,"{""0-1"": 0.12064151465892792}"
4254,0.06419630,"{""0-1"": 0.06419629603624344}"
4255,0.16353545,"{""0-1"": 0.1635354459285736}"
4256,0.17351940,"{""0-1"": 0.17351940274238586}"
4257,0.99999624,"{""0-1"": 0.9999962449073792}"
4258,0.41220969,"{""0-1"": 0.412209689617157}"
4259,-0.01394819,"{""0-1"": -0.013948194682598114}"
4260,0.47623470,"{""0-1"": 0.47623470425605774}"
4261,0.12098034,"{""0-1"": 0.12098034471273422}"
4262,0.08519575,"{""0-1"": 0.08519574999809265}"
4263,0.99874252,"{""0-1"": 0.9987425208091736}"
4264,0.01541336,"{""0-1"": 0.015413360670208931}"
4265,0.24391416,"{""0-1"": 0.2439141571521759}"
4266,0.00000000,{}
4267,0.08060597,"{""0-1"": 0.08060596883296967}"
4268,0.12161988,"{""0-1"": 0.12161988019943237}"
4269,-0.09002855,"{""0-1"": -0.0900285542011261}"
4270,0.21461214,"{""0-1"": 0.21461214125156403}"
4271,0.10943886,"{""0-1"": 0.10943885892629623}"
4272,0.00461501,"{""0-1"": 0.004615006968379021}"
4273,-0.02122922,"{""0-1"": -0.0212292168289423}"
4274,0.02758452,"{""0-1"": 0.02758452109992504}"
4275,0.00000000,{}
4276,0.60573077,"{""0-1"": 0.6057307720184326}"
4277,0.41336209,"{""0-1"": 0.4133620858192444}"
4278,0.67598951,"{""0-1"": 0.6759895086288452}"
4279,-0.00209022,"{""0-1"": -0.0020902249962091446}"
4280,0.52847421,"{""0-1"": 0.5284742116928101}"
4281,-0.05667546,"{""0-1"": -0.05667545646429062}"
4282,0.99974680,"{""0-1"": 0.9997467994689941}"
4283,0.09971026,"{""0-1"": 0.09971026331186295}"
4284,0.00399474,"{""0-1"": 0.003994741477072239}"
4285,0.38270539,"{""0-1"": 0.3827053904533386}"
4286,-0.10886125,"{""0-1"": -0.10886125266551971}"
4287,0.00000000,{}
4288,0.02178116,"{""0-1"": 0.021781157702207565}"
4289,0.19087663,"{""0-1"": 0.19087663292884827}"
4290,0.99974680,"{""0-1"": 0.9997467994689941}"
4291,0.99905455,"{""0-1"": 0.9990545511245728}"
4292,0.21138933,"{""0-1"": 0.21138933300971985}"
4293,-0.07491298,"{""0-1"": -0.07491298019886017}"
4294,0.99998945,"{""0-1"": 0.9999894499778748}"
4295,-0.08686758,"{""0-1"": -0.08686757832765579}"
4296,0.97918808,"{""0-1"": 0.979188084602356}"
4297,0.00000000,{}
4298,0.36311001,"{""0-1"": 0.3631100058555603}"
4299,0.84439427,"{""0-1"": 0.8443942666053772}"
4300,0.32116675,"{""0-1"": 0.3211667537689209}"
4301,0.08670995,"{""0-1"": 0.08670995384454727}"
4302,0.22375920,"{""0-1"": 0.22375920414924622}"
4303,0.21597907,"{""0-1"": 0.21597906947135925}"
4304,0.34134233,"{""0-1"": 0.34134232997894287}"
4305,0.20929417,"{""0-1"": 0.2092941701412201}"
4306,0.38267416,"{""0-1"": 0.3826741576194763}"
4307,0.20473433,"{""0-1"": 0.20473432540893555}"
4308,0.97918808,"{""0-1"": 0.979188084602356}"
4309,-0.02932514,"{""0-1"": -0.029325135052204132}"
4310,0.08896247,"{""0-1"": 0.08896246552467346}"
4311,0.67963099,"{""0-1"": 0.6796309947967529}"
4312,0.05514371,"{""0-1"": 0.05514371395111084}"
4313,0.08024830,"{""0-1"": 0.08024829626083374}"
4314,-0.10370609,"{""0-1"": -0.10370609164237976}"
4315,0.52315050,"{""0-1"": 0.5231505036354065}"
4316,0.09290935,"{""0-1"": 0.09290935099124908}"
4317,0.31143507,"{""0-1"": 0.3114350736141205}"
4318,0.42030549,"{""0-1"": 0.4203054904937744}"
4319,0.99998516,"{""0-1"": 0.9999851584434509}"
4320,-0.11570445,"{""0-1"": -0.11570444703102112}"
4321,0.12544034,"{""0-1"": 0.1254403442144394}"
4322,0.13402021,"{""0-1"": 0.13402020931243896}"
4323,0.30909309,"{""0-1"": 0.30909308791160583}"
4324,-0.03986148,"{""0-1"": -0.03986147791147232}"
4325,0.13508864,"{""0-1"": 0.13508863747119904}"
4326,0.04293929,"{""0-1"": 0.042939286679029465}"
4327,0.16674189,"{""0-1"": 0.16674189269542694}"
4328,0.98449481,"{""0-1"": 0.9844948053359985}"
4329,0.99999481,"{""0-1"": 0.9999948143959045}"
4330,0.99290955,"{""0-1"": 0.9929095506668091}"
4331,0.53109229,"{""0-1"": 0.5310922861099243}"
4332,-0.06217635,"{""0-1"": -0.06217635050415993}"
4333,0.33076975,"{""0-1"": 0.33076974749565125}"
4334,0.23991697,"{""0-1"": 0.23991696536540985}"
4335,0.10352731,"{""0-1"": 0.10352731496095657}"
4336,0.13818005,"{""0-1"": 0.13818004727363586}"
4337,0.34439316,"{""0-1"": 0.34439316391944885}"
4338,0.43097091,"{""0-1"": 0.4309709072113037}"
4339,-0.02157759,"{""0-1"": -0.021577587351202965}"
4340,0.00000000,{}
4341,0.17858946,"{""0-1"": 0.17858946323394775}"
4342,0.02228666,"{""0-1"": 0.022286659106612206}"
4343,0.82533062,"{""0-1"": 0.8253306150436401}"
4344,0.12720515,"{""0-1"": 0.12720514833927155}"
4345,0.30363211,"{""0-1"": 0.30363211035728455}"
4346,-0.14892793,"{""0-1"": -0.14892792701721191}"
4347,0.33161932,"{""0-1"": 0.3316193222999573}"
4348,0.10441582,"{""0-1"": 0.10441581904888153}"
4349,0.99874252,"{""0-1"": 0.9987425208091736}"
4350,0.01538235,"{""0-1"": 0.015382354147732258}"
4351,0.14215215,"{""0-1"": 0.14215214550495148}"
4352,0.22843163,"{""0-1"": 0.22843162715435028}"
4353,0.15973765,"{""0-1"": 0.15973764657974243}"
4354,0.48720071,"{""0-1"": 0.48720070719718933}"
4355,0.39956835,"{""0-1"": 0.3995683491230011}"
4356,0.32740736,"{""0-1"": 0.3274073600769043}"
4357,0.94903713,"{""0-1"": 0.9490371346473694}"
4358,0.22241829,"{""0-1"": 0.22241829335689545}"
4359,0.16263320,"{""0-1"": 0.16263319551944733}"
4360,0.08804694,"{""0-1"": 0.08804693818092346}"
4361,0.00287345,"{""0-1"": 0.0028734540101140738}"
4362,0.44206944,"{""0-1"": 0.4420694410800934}"
4363,-0.04149701,"{""0-1"": -0.04149701073765755}"
4364,0.38222882,"{""0-1"": 0.382228821516037}"
4365,-0.25086570,"{""0-1"": -0.2508656978607178}"
4366,0.10352731,"{""0-1"": 0.10352731496095657}"
4367,0.01078916,"{""0-1"": 0.01078916247934103}"
4368,0.10213064,"{""0-1"": 0.10213063657283783}"
4369,0.05514371,"{""0-1"": 0.05514371395111084}"
4370,-0.05300748,"{""0-1"": -0.05300747603178024}"
4371,0.00448069,"{""0-1"": 0.0044806888327002525}"
4372,0.60468191,"{""0-1"": 0.6046819090843201}"
4373,0.13322480,"{""0-1"": 0.13322480022907257}"
4374,0.20731506,"{""0-1"": 0.20731505751609802}"
4375,0.99999589,"{""0-1"": 0.9999958872795105}"
4376,-0.05995551,"{""0-1"": -0.05995551124215126}"
4377,0.09817404,"{""0-1"": 0.09817403554916382}"
4378,0.04167087,"{""0-1"": 0.041670870035886765}"
4379,-0.01010069,"{""0-1"": -0.010100694373250008}"
4380,0.14048667,"{""0-1"": 0.1404866725206375}"
4381,0.01538235,"{""0-1"": 0.015382354147732258}"
4382,0.00000000,{}
4383,0.06278495,"{""0-1"": 0.06278494745492935}"
4384,0.99918807,"{""0-1"": 0.9991880655288696}"
4385,0.06671553,"{""0-1"": 0.0667155310511589}"
4386,0.54011071,"{""0-1"": 0.54011070728302}"
4387,-0.00003929,"{""0-1"": -3.929436206817627e-05}"
4388,0.00000000,{}
4389,0.13402021,"{""0-1"": 0.13402020931243896}"
4390,0.14293796,"{""0-1"": 0.14293795824050903}"
4391,0.23734136,"{""0-1"": 0.23734135925769806}"
4392,0.25879544,"{""0-1"": 0.25879544019699097}"
4393,0.60573077,"{""0-1"": 0.6057307720184326}"
4394,0.14195591,"{""0-1"": 0.1419559121131897}"
4395,0.22215097,"{""0-1"": 0.22215096652507782}"
4396,0.20114127,"{""0-1"": 0.20114126801490784}"
4397,0.10214248,"{""0-1"": 0.10214247554540634}"
4398,0.07871175,"{""0-1"": 0.07871174812316895}"
4399,0.99998480,"{""0-1"": 0.9999848008155823}"
4400,0.78719687,"{""0-1"": 0.7871968746185303}"
4401,0.18326674,"{""0-1"": 0.183266744017601}"
4402,-0.03096442,"{""0-1"": -0.03096442110836506}"
4403,0.68995833,"{""0-1"": 0.6899583339691162}"
4404,-0.07242174,"{""0-1"": -0.07242173701524734}"
4405,0.01850312,"{""0-1"": 0.01850311830639839}"
4406,0.14917666,"{""0-1"": 0.14917665719985962}"
4407,0.03001603,"{""0-1"": 0.030016034841537476}"
4408,0.34734893,"{""0-1"": 0.3473489284515381}"
4409,0.61445236,"{""0-1"": 0.6144523620605469}"
4410,0.99974680,"{""0-1"": 0.9997467994689941}"
4411,0.25761625,"{""0-1"": 0.257616251707077}"
4412,0.17112498,"{""0-1"": 0.17112497985363007}"
4413,-0.06055022,"{""0-1"": -0.06055021658539772}"
4414,0.53547466,"{""0-1"": 0.5354746580123901}"
4415,0.24615362,"{""0-1"": 0.24615362286567688}"
4416,0.24423641,"{""0-1"": 0.24423640966415405}"
4417,0.11231292,"{""0-1"": 0.1123129203915596}"
4418,0.01487118,"{""0-1"": 0.014871181920170784}"
4419,0.15601780,"{""0-1"": 0.15601779520511627}"
4420,0.11560208,"{""0-1"": 0.11560207605361938}"
4421,-0.08712555,"{""0-1"": -0.08712554723024368}"
4422,-0.03096442,"{""0-1"": -0.03096442110836506}"
4423,0.18069099,"{""0-1"": 0.18069098889827728}"
4424,0.08267416,"{""0-1"": 0.08267416059970856}"
4425,0.60573077,"{""0-1"": 0.6057307720184326}"
4426,0.15933914,"{""0-1"": 0.15933914482593536}"
4427,0.99993312,"{""0-1"": 0.999933123588562}"
4428,0.04927059,"{""0-1"": 0.04927058517932892}"
4429,0.02611412,"{""0-1"": 0.026114124804735184}"
4430,-0.06238641,"{""0-1"": -0.0623864121735096}"
4431,-0.01299511,"{""0-1"": -0.012995105236768723}"
4432,0.96866083,"{""0-1"": 0.968660831451416}"
4433,0.20240743,"{""0-1"": 0.20240743458271027}"
4434,0.14080906,"{""0-1"": 0.1408090591430664}"
4435,-0.21981667,"{""0-1"": -0.2198166698217392}"
4436,0.86333400,"{""0-1"": 0.8633340001106262}"
4437,0.24202135,"{""0-1"": 0.2420213520526886}"
4438,0.02926385,"{""0-1"": 0.029263854026794434}"
4439,0.07831964,"{""0-1"": 0.07831963896751404}"
4440,0.32644489,"{""0-1"": 0.3264448940753937}"
4441,0.12486270,"{""0-1"": 0.12486270070075989}"
4442,0.01804221,"{""0-1"": 0.01804221048951149}"
4443,0.03032135,"{""0-1"": 0.03032134845852852}"
4444,0.12544034,"{""0-1"": 0.1254403442144394}"
4445,0.60653734,"{""0-1"": 0.6065373420715332}"
4446,0.99341220,"{""0-1"": 0.9934121966362}"
4447,0.09121710,"{""0-1"": 0.09121710062026978}"
4448,0.07050166,"{""0-1"": 0.0705016627907753}"
4449,0.07847687,"{""0-1"": 0.07847686856985092}"
4450,0.99999058,"{""0-1"": 0.9999905824661255}"
4451,0.06472220,"{""0-1"": 0.0647222027182579}"
4452,0.56500816,"{""0-1"": 0.5650081634521484}"
4453,0.05304465,"{""0-1"": 0.05304465442895889}"
4454,0.01981454,"{""0-1"": 0.019814537838101387}"
4455,0.00000000,{}
4456,0.10316486,"{""0-1"": 0.10316485911607742}"
4457,-0.01258357,"{""0-1"": -0.012583568692207336}"
4458,0.02051074,"{""0-1"": 0.02051074430346489}"
4459,0.10316486,"{""0-1"": 0.10316485911607742}"
4460,-0.10884469,"{""0-1"": -0.10884469002485275}"
4461,0.10752887,"{""0-1"": 0.10752887278795242}"
4462,0.33495301,"{""0-1"": 0.3349530100822449}"
4463,-0.07520720,"{""0-1"": -0.07520720362663269}"
4464,-0.00710939,"{""0-1"": -0.007109385449439287}"
4465,0.60031694,"{""0-1"": 0.6003169417381287}"
4466,-0.10758755,"{""0-1"": -0.1075875461101532}"
4467,0.06547035,"{""0-1"": 0.06547035276889801}"
4468,-0.01195265,"{""0-1"": -0.011952649801969528}"
4469,0.14961502,"{""0-1"": 0.14961501955986023}"
4470,0.26259479,"{""0-1"": 0.2625947892665863}"
4471,0.10465518,"{""0-1"": 0.1046551764011383}"
4472,0.12669013,"{""0-1"": 0.12669013440608978}"
4473,0.00000000,{}
4474,0.98669720,"{""0-1"": 0.9866971969604492}"
4475,-0.01905460,"{""0-1"": -0.019054604694247246}"
4476,0.99999815,"{""0-1"": 0.999998152256012}"
4477,0.05312415,"{""0-1"": 0.05312415212392807}"
4478,0.03671633,"{""0-1"": 0.03671632707118988}"
4479,0.99999464,"{""0-1"": 0.9999946355819702}"
4480,0.07871175,"{""0-1"": 0.07871174812316895}"
4481,0.04988205,"{""0-1"": 0.04988204687833786}"
4482,0.99992436,"{""0-1"": 0.99992436170578}"
4483,0.99998873,"{""0-1"": 0.9999887347221375}"
4484,0.22545621,"{""0-1"": 0.22545620799064636}"
4485,-0.05691007,"{""0-1"": -0.05691006779670715}"
4486,0.10061108,"{""0-1"": 0.10061107575893402}"
4487,0.99997443,"{""0-1"": 0.9999744296073914}"
4488,0.26955646,"{""0-1"": 0.26955646276474}"
4489,0.20389692,"{""0-1"": 0.2038969248533249}"
4490,0.74287164,"{""0-1"": 0.7428716421127319}"
4491,0.99993312,"{""0-1"": 0.999933123588562}"
4492,0.03343270,"{""0-1"": 0.033432699739933014}"
4493,0.60448813,"{""0-1"": 0.6044881343841553}"
4494,0.00000000,{}
4495,0.01612695,"{""0-1"": 0.016126947477459908}"
4496,0.15219139,"{""0-1"": 0.1521913856267929}"
4497,0.19103134,"{""0-1"": 0.1910313367843628}"
4498,-0.01299511,"{""0-1"": -0.012995105236768723}"
4499,0.38837147,"{""0-1"": 0.38837146759033203}"
4500,0.09754780,"{""0-1"": 0.09754779934883118}"
4501,0.19343528,"{""0-1"": 0.19343528151512146}"
4502,0.10744515,"{""0-1"": 0.10744515061378479}"
4503,0.00000000,{}
4504,-0.02148093,"{""0-1"": -0.021480927243828773}"
4505,0.02037012,"{""0-1"": 0.0203701164573431}"
4506,0.00000000,{}
4507,0.59013861,"{""0-1"": 0.5901386141777039}"
4508,0.99995637,"{""0-1"": 0.9999563694000244}"
4509,0.23908509,"{""0-1"": 0.2390850931406021}"
4510,0.13818005,"{""0-1"": 0.13818004727363586}"
4511,0.16276668,"{""0-1"": 0.16276668012142181}"
4512,-0.07758652,"{""0-1"": -0.07758652418851852}"
4513,0.00000000,{}
4514,-0.03739535,"{""0-1"": -0.03739535063505173}"
4515,-0.10884469,"{""0-1"": -0.10884469002485275}"
4516,0.32772335,"{""0-1"": 0.32772335410118103}"
4517,0.43480369,"{""0-1"": 0.43480369448661804}"
4518,0.09730768,"{""0-1"": 0.09730768203735352}"
4519,0.30022526,"{""0-1"": 0.30022525787353516}"
4520,0.40437356,"{""0-1"": 0.40437355637550354}"
4521,-0.02966054,"{""0-1"": -0.02966054156422615}"
4522,0.16216473,"{""0-1"": 0.16216473281383514}"
4523,0.08327588,"{""0-1"": 0.08327588438987732}"
4524,0.26334301,"{""0-1"": 0.2633430063724518}"
4525,0.24184109,"{""0-1"": 0.24184109270572662}"
4526,0.99994373,"{""0-1"": 0.999943733215332}"
4527,0.04500734,"{""0-1"": 0.045007336884737015}"
4528,0.99829698,"{""0-1"": 0.9982969760894775}"
4529,0.06852750,"{""0-1"": 0.06852750480175018}"
4530,0.13091196,"{""0-1"": 0.1309119611978531}"
4531,0.40795407,"{""0-1"": 0.40795406699180603}"
4532,0.02037012,"{""0-1"": 0.0203701164573431}"
4533,0.02696416,"{""0-1"": 0.026964161545038223}"
4534,-0.04322560,"{""0-1"": -0.043225597590208054}"
4535,0.14255542,"{""0-1"": 0.14255541563034058}"
4536,0.01005568,"{""0-1"": 0.010055678896605968}"
4537,0.14976537,"{""0-1"": 0.14976537227630615}"
